Stock,fiscalDateEnding,PER,PBV,Acid_test,ATR,CCC,ROA,DER,NPM,EM,Return
GPN,12/31/19,578.8320020655832,5.820409310656082,4.074675324675325,0.10508262801523487,494.0420101741295,0.010055438002539146,0.9907329401853412,0.095690774,1.9907329401853413,1
CE,6/30/19,92.19478423800595,3.443764385746842,26.970165289256197,0.18410551984039017,272.0280549456387,0.037353137,0.760390244,0.2028898254063817,1.760390243902439,0
APA,6/30/22,5.461091659620251,0.9647667427373127,15.462857142857143,0.20401721664275466,1028.2224348843165,0.1766618842659015,1.0411948457633737,0.8659165494608533,2.0411948457633735,1
LEN,12/31/22,17.950692754114748,2.5009344197297523,76.11111111111111,3.35169008735283e-05,1541946.177262477,0.1393224458792252,0.98529689,4156.781869688385,1.985296889726673,0
EQT,12/31/21,-3.236342737,0.5976311218176196,3.7342858872153153,0.16665576833255488,510.9255827497385,-0.184662494,0.9864538875487103,-1.10804742,1.9864538875487103,0
CSCO,12/31/22,4.843987303982831,1.2947041645187685,76.11111111111111,1.2378465628560578,62.717876776012965,0.2672806684390429,0.98529689,0.2159239088747411,1.985296889726673,0
ADI,3/31/22,172.03568383057103,4.6657536767904375,17.600029365538923,0.2548977437784449,235.86277157954947,0.027120848,1.003686457120683,0.10639893417578122,2.003686457120683,1
BF-B,6/30/20,145.9078938961029,1.9752734446008642,3.2237017310252996,0.16827075621364357,536.3146157199895,0.013537810682178741,0.983011745,0.080452546,1.983011744966443,0
KMB,9/30/22,73.51514747322834,3.0642998326784414,14.88888888888889,0.4864555513162915,142.4597479148478,0.041682563906905765,1.059320369,0.085686275,2.059320369,0
NDSN,6/30/20,615.1359607073987,5.990598004,3.2237017310252996,0.055122686409307245,982.1009336653515,0.009738657,0.983011745,0.17667239080173067,1.983011744966443,0
APTV,6/30/22,299.2351675140724,2.5472912394789518,15.462857142857143,0.39961740793878525,146.8932374529515,0.008512673,1.0411948457633737,0.021302058401148877,2.0411948457633735,1
IQV,9/30/19,771.7966918945312,5.369020465353261,26.970165289256197,0.304463768,398.0016586274012,0.006956522,0.8169370128502212,0.022848439,1.8169370128502211,0
CVS,3/31/20,9.490877533,1.7451387274304184,3.3002754820936637,7.0402062940743075,6.196806378504865,0.18387538153878538,0.9597772277227723,0.026117896814124894,1.9597772277227723,0
GD,12/31/21,69.94996576,5.619520836108091,5.726933881328024,0.8845399346099954,277.8687675156734,0.080336291,0.9864538875487103,0.090822685,1.9864538875487103,0
PEP,3/31/22,36.47378872454437,4.669153548353603,7.598306676,2.444853297182144,29.57682813693437,0.12801394403021207,1.003686457120683,0.052360583,2.003686457120683,0
JPM,3/31/19,3.946462243061514,3.1150248223271513,27.094415757345182,3.5869079535299373,16.613286055498794,0.7893208221626452,0.7776012708498808,0.22005605730302086,1.777601270849881,0
COO,6/30/19,871.8344268300175,11.82803522988186,26.970165289256197,0.072522722,1021.5821347980683,0.013566836621591664,0.760390244,0.18707015130674004,1.760390243902439,1
EPAM,6/30/22,982.3919084587409,8.430341428504043,15.462857142857143,0.10592635102821617,610.5664891780639,0.008581444,1.0411948457633737,0.08101331,2.0411948457633735,0
MNST,6/30/21,43.907957539893985,1.3309794930591792,13.282926829268293,0.11962877476437776,555.2044342,0.030312945,1.1617463617463617,0.25339175174853285,2.1617463617463617,1
AMT,3/31/19,202.73206309557648,6.286686853812783,26.970165289256197,0.2381478999106345,262.95440961232543,0.031009830205540663,0.7776012708498808,0.13021248651437684,1.777601270849881,0
OXY,3/31/23,9.534666607,1.6826909562477819,12.466386554621849,0.752724608,210.84431845707977,0.1764813627621577,0.9466928151185594,0.23445674656284218,1.9466928151185594,1
MET,12/31/20,18.671007302259927,1.369245991,35.93333333333333,1.6635504310792562,31.199020367435658,0.073335411,0.9755797250153909,0.044083671557914456,1.975579725015391,0
LKQ,12/31/20,53.577828632665316,1.0768047177037483,35.93333333333333,0.3165767113327101,207.21729931660366,0.020097953671964267,0.9755797250153909,0.063485256,1.975579725015391,0
LKQ,6/30/21,53.89806377439571,1.378811787265749,13.282926829268293,0.30496249278707444,195.29956987328728,0.025581842662050394,1.1617463617463617,0.08388521,2.1617463617463617,0
ABT,12/31/21,19.515322788783482,3.828321144927166,28.39318121444951,1.0080336291452592,61.36845171419184,0.19617001401214385,0.9864538875487103,0.19460661662496526,1.9864538875487103,1
CHRW,12/31/20,196.60314573306084,2.788203062614424,35.93333333333333,0.43884907032304976,388.5863343935113,0.014181884283785187,0.9755797250153909,0.032316086,1.975579725015391,0
GNRC,12/31/22,509.60530427874147,2.8194740866238384,76.11111111111111,0.10185567793391569,681.6508856869175,0.005532662,0.98529689,0.054318644522831167,1.985296889726673,0
MTCH,6/30/20,-156.2329461,3.4871920613370073,3.2237017310252996,0.057603596,710.7738647842884,-0.022320465,0.983011745,-0.387483888,1.983011744966443,0
CPRT,9/30/21,36.639423466395144,1.0016242581706474,21.646153846153847,0.069780193,919.2570332618603,0.027337337,1.1211079660331582,0.3917635616558115,2.121107966033158,0
GD,9/30/19,63.20158738,5.906142542742301,32.63587123150316,1.0944927536231883,47.77082446128951,0.093449275,0.8169370128502212,0.085381356,1.8169370128502211,1
PPL,6/30/20,12.413639881120261,0.7273565831983739,3.2237017310252996,0.15230037017451084,1135.9835745176315,0.058593337,0.983011745,0.38472222222222224,1.983011744966443,0
ACGL,3/31/23,23.368385755050998,1.8398681942474844,12.466386554621849,0.2813339133620295,242.2080194,0.078733217,0.9466928151185594,0.2798568305779676,1.9466928151185594,0
OTIS,12/31/19,0,0,4.074675324675325,0.35050782903089295,160.68951549705554,0.033537876,0.9907329401853412,0.09568367,1.9907329401853413,0
GS,3/31/20,22.980845037946867,4.636804540337242,3.3002754820936637,1.453741711,43.553083546173134,0.20176823492263973,0.9597772277227723,0.1387923544743701,1.9597772277227723,0
MGM,9/30/22,4.930888748987295,0.8390304160818531,14.88888888888889,0.515650134,209.07339656919996,0.17015805036245707,1.059320369,0.3299874067623171,2.059320369,0
FDS,3/31/22,1193.991831,12.445980311017236,5.919964430473985,0.040943643,2329.789219752808,0.010423840418320906,1.003686457120683,0.2545899603855023,2.003686457120683,1
DHR,3/31/20,29.403087673715373,3.9454790522281575,3.3002754820936637,0.5124092200820967,128.3430119697112,0.13418587517103464,0.9597772277227723,0.2618724837729028,1.9597772277227723,0
AAPL,3/31/22,1.4994384166377148,5.028135215276853,10.640068819602584,11.934831025467222,5.504946689569951,3.3533455989154644,1.003686457120683,0.280971351,2.003686457120683,1
MDLZ,6/30/19,16.068764087949198,1.7222893896083877,42.60985693647535,0.7246730215029927,77.45780580411058,0.10718244291731323,0.760390244,0.14790455796879778,1.760390243902439,0
OKE,12/31/18,39.55878563706968,1.4480188864083678,26.970165289256197,0.39657513437719094,41.05023303583109,0.036604229960271094,0.8623993032876116,0.09230087,1.863270193773133,0
GPC,6/30/22,157.1500330669041,3.6952128004879543,15.462857142857143,0.5045227164036347,117.5341219078721,0.023513916786226687,1.0411948457633737,0.046606259781204355,2.0411948457633735,0
JCI,9/30/19,2.9536833653923207,1.435575729591259,26.970165289256197,0.7372753623188406,69.98026566766902,0.4860289855072464,0.8169370128502212,0.6592231482937568,1.8169370128502211,1
DE,6/30/19,43.63015541379147,5.488830236605334,10.360443506953061,1.257149191,40.544472677791745,0.12580359122145865,0.760390244,0.10007053429730206,1.760390243902439,0
ANET,12/31/19,75.21793019700527,1.662362413087539,4.074675324675325,0.069690542,939.3046794008221,0.022100613626745664,0.9907329401853412,0.31712500853935316,1.9907329401853413,1
HON,3/31/19,26.803050864096093,5.152820658747696,20.955806296438226,1.0867962466487935,45.07748076654082,0.19224754244861483,0.7776012708498808,0.17689382259224998,1.777601270849881,0
APA,6/30/23,72.67203518944065,0.9225415883018319,26.970165289256197,0.18606375092661231,2785.330511,0.012694588584136397,0.8668050510292337,0.068227092,1.8668050510292338,0
BIO,12/31/19,-441.805524,12.096833434490344,4.074675324675325,0.058729369445619975,913.3498132,-0.027380449,0.9907329401853412,-0.466213904,1.9907329401853413,1
CRL,6/30/22,687.7623612155214,6.119275979434742,15.462857142857143,0.08584065,1336.6029271692773,0.00889737,1.0411948457633737,0.10364983999358192,2.0411948457633735,1
HLT,6/30/21,-336.2165902,3.4921515432314862,13.282926829268293,0.074341219,1415.1678262997796,-0.010386613,1.1617463617463617,-0.139715395,2.1617463617463617,0
LEN,3/31/23,23.29960510511811,2.8219088720242524,12.466386554621849,8.205879659309461e-05,595082.3103662843,0.12111402143053393,0.9466928151185594,1475.9419642857142,1.9466928151185594,0
KLAC,3/31/19,96.02046824961424,3.959020870300784,26.970165289256197,0.1251003127792672,573.6783574815661,0.04123101,0.7776012708498808,0.3295835870766802,1.777601270849881,1
AMD,6/30/19,601.7056416273117,1.0670904750650618,26.970165289256197,0.1430946575038794,367.4868272875525,0.001773443,0.760390244,0.012393493415956624,1.760390243902439,1
CLX,9/30/20,192.7396808255103,6.259092924356611,62.475,0.20773098680075425,321.82044771449154,0.032474334799916196,0.9164826340092351,0.15632879475542108,1.9164826340092351,1
GD,12/31/19,53.983869471137396,5.214480832326326,4.074675324675325,1.0209479475243335,51.48588195409093,0.096593314,0.9907329401853412,0.094611399,1.9907329401853413,1
DISH,6/30/20,145.40663323755766,1.1241755138056295,3.2237017310252996,0.3380190375462718,250.4133936941074,0.007731253,0.983011745,0.022872242,1.983011744966443,1
CF,9/30/21,66.31518322084008,1.5550028664881004,21.646153846153847,0.15136783910018112,393.12545125306167,0.023448670288818987,1.1211079660331582,0.15491183879093198,2.121107966033158,0
EBAY,6/30/20,4.4910814300930655,1.6206842770468048,3.2237017310252996,0.20824960338445267,467.4379424910819,0.36086726599682706,0.983011745,1.7328593194514983,1.983011744966443,1
BWA,3/31/22,77.64864189680233,0.9699501118124818,5.919964430473985,0.3548949356056938,170.26585332057425,0.012491527064975307,1.003686457120683,0.035197817,2.003686457120683,1
META,9/30/22,6.005873759837184,3.830720892028925,14.88888888888889,2.7487600152613507,48.81116878136748,0.6378290728729492,1.059320369,0.23204247345409118,2.059320369,1
EQT,3/31/22,5.588021290175772,0.9765655659424135,5.919964430473985,0.37181117459087826,277.7465129662142,0.1747605306478164,1.003686457120683,0.47002495511361064,2.003686457120683,0
HD,12/31/22,21.033593164827725,8.665472915133641,76.11111111111111,3.6908469426509685,20.527427013200835,0.41198252943410557,0.98529689,0.11162276188516156,1.985296889726673,1
MSFT,3/31/19,4.256444631109894,4.003492380914356,29.836952729781082,3.551831993,16.169231863155463,0.9405719392314567,0.7776012708498808,0.26481318404830795,1.777601270849881,0
ALL,12/31/19,33.844733675619715,3.333627491747985,4.074675324675325,1.1710749047820568,103.47713942325649,0.098497672,0.9907329401853412,0.084108772,1.9907329401853413,1
ALL,12/31/18,24.16012878729691,2.763819359986407,25.646464408379764,1.2228324374853938,70.26737967914438,0.11439588688946016,0.8623993032876116,0.093549928,1.863270193773133,0
ANSS,12/31/21,1419.444570380242,11.316042832824907,3.7342858872153153,0.041211397,3258.026222013236,0.007972163,0.9864538875487103,0.19344558082181845,1.9864538875487103,1
HON,12/31/19,31.199201743591008,5.360506097290711,4.074675324675325,0.9842361404993653,55.28467020097534,0.17181548878544223,0.9907329401853412,0.1745673438675696,1.9907329401853413,1
AMGN,3/31/20,33.125490736275374,5.937555070400689,3.3002754820936637,0.6522471318808546,144.5992437797314,0.17924429007472897,0.9597772277227723,0.2748103921252219,1.9597772277227723,0
CMCSA,9/30/20,4.425086155473947,1.385099249167835,62.475,2.484286612193589,46.876276761730125,0.3130106851037084,0.9164826340092351,0.12599620493358635,1.9164826340092351,0
LH,3/31/20,145.19013069317447,3.470442972362901,3.3002754820936637,0.31085148931691403,183.9059368,0.023902747079254816,0.9597772277227723,0.076894427,1.9597772277227723,0
IDXX,9/30/19,670.5988395899336,9.773715678781702,30.639340962068236,0.071896,982.6315697,0.014574608695652174,0.8169370128502212,0.2027179355687684,1.8169370128502211,1
FCX,3/31/19,10.252989027235243,0.4329345232679761,26.970165289256197,0.41152815013404825,119.65730695122308,0.042225201,0.7776012708498808,0.10260586319218241,1.777601270849881,1
LOW,6/30/20,29.469191306548595,4.167140008128553,3.2237017310252996,2.0586991010047595,25.220855245493958,0.14140666314119513,0.983011745,0.068687388,1.983011744966443,0
EOG,9/30/22,14.014781553048552,2.991709377691974,14.88888888888889,0.7065051507058374,819.6118536519507,0.21346814193056085,1.059320369,0.3021466180639935,2.059320369,0
ETSY,3/31/22,230.77922735498345,3.6103417869457792,5.919964430473986,0.06944311,1318.9701278989755,0.015644136728962914,1.003686457120683,0.2252798969237484,2.003686457120683,1
LEN,12/31/20,33.54982646320046,2.322448140848979,35.93333333333333,0.609769814,99.06722839120928,0.06922385,0.9755797250153909,0.11352455958464489,1.975579725015391,0
CVX,12/31/20,-111.3235142,2.393681046820831,35.93333333333333,2.539835878259063,26.03548014523047,-0.021502026,0.9755797250153909,-0.008465911,1.975579725015391,0
BIIB,3/31/21,238.40108968985749,8.819903866032664,8.687898089171975,0.294872855,404.63461118585116,0.036996072,1.0137385512073271,0.12546448853677347,2.0137385512073274,0
AEE,6/30/21,97.83485373304637,2.1922986074052515,13.282926829268293,0.15060588574725908,893.2381742408966,0.022408155,1.1617463617463617,0.14878671775223498,2.1617463617463617,0
MTCH,6/30/23,102.19229982754366,1.1439723452433026,26.970165289256197,0.072935878,1124.0666998807355,0.011194310600444774,0.8668050510292337,0.15348153531082778,1.8668050510292338,1
HUM,12/31/20,91.95009004962978,12.79870371522841,35.93333333333333,2.085280980575465,68.11657754010695,0.1391918562376649,0.9755797250153909,0.066749689,1.975579725015391,0
BRO,6/30/20,80.47249911651211,1.2970924236231036,3.2237017310252996,0.073875727,90845.99775078006,0.016118455843469066,0.983011745,0.2181833799812454,1.983011744966443,0
NKE,12/31/22,23.291687640572114,3.2465056453057217,76.11111111111111,1.2030953285225978,58.18678807,0.13938473224458792,0.98529689,0.11585510220187831,1.985296889726673,0
CB,12/31/21,30.931993117178976,5.296435626696783,10.94594648131303,1.013078000934143,50.388590340624475,0.17122839794488556,0.9864538875487103,0.1690179806362379,1.9864538875487103,0
GE,12/31/18,-0.630821335,1.6783326691237253,26.970165289256197,2.7333489132974993,3.918294319367824,-2.660551531,0.8623993032876116,-0.973366963,1.863270193773133,0
PODD,6/30/20,-28491.46586,6.3280886629408215,3.2237017310252996,0.019873083024854573,2650.8551254371455,-0.000222105,0.983011745,-0.011176158,1.983011744966443,0
T,6/30/21,0.7239340209960937,0.5256493420389025,13.282926829268293,3.4503750721292556,18.636741311560456,0.7261011733025582,1.1617463617463617,0.21044122975722607,2.1617463617463617,1
FOXA,6/30/22,33.22863275,0.8994455349382632,15.462857142857143,0.3217599234815878,408.75743420496775,0.027068388330942134,1.0411948457633737,0.08412604,2.0411948457633735,1
FOX,6/30/20,100.66236965472882,0.8304246253906766,3.2237017310252996,0.3638286620835537,386.1488360933804,0.008249603,0.983011745,0.022674418604651164,1.983011744966443,0
PODD,3/31/20,10272.159545898438,5.405830726185895,3.3002754820936637,0.022039785285759395,2558.254054688986,0.00052626,0.9597772277227723,0.023877746,1.9597772277227723,0
BRK-B,9/30/21,2.9437182579819923,7.883025520898493,21.646153846153847,6.5879325135830715,437.4842510838869,2.677914402821466,1.1211079660331582,0.40648783169835345,2.121107966033158,0
AWK,12/31/19,148.81125621795655,3.778533801556239,4.074675324675325,0.10717308506136268,659.9117172954127,0.025391451544646636,0.9907329401853412,0.23692003948667326,1.9907329401853413,1
PAYC,9/30/21,2865.6929232394755,14.280115779345465,21.646153846153847,0.023052711848250883,5723.287144377136,0.004983128,1.1211079660331582,0.21616235124831504,2.121107966033158,1
CTAS,6/30/21,437.8699501628617,10.880802962385157,13.282926829268293,0.16854241200230813,482.8749685112967,0.024849394,1.1617463617463617,0.14743703866011149,2.1617463617463617,1
MRK,6/30/22,6.1071594008160295,2.5176333828328157,15.462857142857143,1.5208990913438547,49.142626690598306,0.41224294595887134,1.0411948457633737,0.27105213508584364,2.0411948457633735,1
GOOGL,9/30/21,2.1864413736320216,3.8608165519524547,21.646153846153847,5.8983890954151175,12.21274810330936,1.7657992565055762,1.1211079660331582,0.29936974789915966,2.121107966033158,0
KR,6/30/22,24.35292161924649,1.3160593701457932,15.462857142857143,3.148254423720708,19.593261932674025,0.054041129,1.0411948457633737,0.017165426097523924,2.0411948457633735,1
CVS,3/31/21,21.933293631731058,2.206025915203051,8.687898089171975,7.189787058093859,6.542721707446286,0.10057887120115774,1.0137385512073271,0.013989130747333007,2.0137385512073274,0
AAPL,9/30/20,3.123605986971183,3.682164065722472,62.475,6.179342132830505,9.549736652640089,1.1788183532369578,0.9164826340092351,0.19076761375194956,1.9164826340092351,0
MNST,3/31/20,14.277597614540458,0.9178296747539887,3.3002754820936637,0.10706304599515841,512.3496196667027,0.064284602,0.9597772277227723,0.6004368829912525,1.9597772277227723,0
LRCX,3/31/21,202.65000953341266,18.20852440941893,8.687898089171975,0.3514495555096134,179.07378691098586,0.089852078,1.0137385512073271,0.25566137821356544,2.0137385512073274,0
GS,3/31/23,71.86896110983456,8.727744522,12.466386554621849,1.9168422016668194,48.43987007863783,0.12143969227951278,0.9466928151185594,0.063354037,1.9466928151185594,1
CCL,12/31/22,-3.087922239,0.22575960157490754,76.11111111111111,0.36868590960881126,189.7204484501043,-0.07311052,0.98529689,-0.198300283,1.985296889726673,0
MNST,6/30/20,38.285294001839546,1.1290618670547783,3.2237017310252996,0.11233675304071919,635.0268555,0.029490746,0.983011745,0.262520901,1.983011744966443,0
PNW,6/30/21,628.2469370373103,2.1534284557556047,13.282926829268293,0.066981631,886.6225237544039,0.003427678,1.1617463617463617,0.051173409,2.1617463617463617,1
LYV,3/31/20,-88.10793398,1.4832754148180742,3.3002754820936637,0.3041204083780655,168.91594089423356,-0.016834754,0.9597772277227723,-0.055355556,1.9597772277227723,1
CAT,12/31/22,33.93066088514314,6.575434757555749,76.11111111111111,1.4236612229396126,52.70586402240436,0.193790353,0.98529689,0.13612111511271174,1.985296889726673,1
MAR,9/30/21,104.84026314974962,4.217194838356146,21.646153846153847,0.3001620436564674,914.7032161979953,0.040224954723095986,1.1211079660331582,0.1340107970784376,2.121107966033158,0
ACGL,3/31/19,75.29825415735564,1.1480965039046136,26.970165289256197,0.15102993744414656,288.6225321377889,0.015247319034852547,0.7776012708498808,0.10095560716557447,1.777601270849881,0
DXCM,9/30/20,687.7919729739492,3.335927964455672,62.475,0.044636497,1318.7584163270938,0.004850199,0.9164826340092351,0.10865993898145974,1.9164826340092351,1
ES,3/31/21,89.09759105209439,2.5218560150001372,8.687898089171975,0.2309210254289849,552.7433114470882,0.028304424229894563,1.0137385512073271,0.1225718800499568,2.0137385512073274,1
COP,9/30/19,9.523899344,1.7446679377901382,34.17015923566879,0.9715942028985507,80.71534818368917,0.18318840579710144,0.8169370128502212,0.18854415274463007,1.8169370128502211,0
PFG,6/30/20,39.172651872539156,1.1969306320440574,3.2237017310252996,0.4813643574828133,97.48257375374207,0.030555262,0.983011745,0.063476369,1.983011744966443,1
CTAS,3/31/19,252.2696974194957,6.848169792,26.954850539042525,0.19194235924932976,307.7604202206626,0.027146224307417338,0.7776012708498808,0.14142904366489978,1.777601270849881,0
MCO,6/30/19,159.96813772574825,6.613623960508103,29.402681621408895,0.12659055641764574,627.8087802247937,0.041343383,0.760390244,0.32659136678049205,1.760390243902439,0
QRVO,3/31/20,154.90777627457035,2.6308071938279727,3.3002754820936637,0.09147174,680.3896638683611,0.016983054415324703,0.9597772277227723,0.18566449538761415,1.9597772277227723,0
MMM,3/31/19,41.026964081422264,6.173293187854757,22.618833792213856,0.8875111706881144,68.65542197434952,0.15046916890080428,0.7776012708498808,0.16954059156702328,1.777601270849881,1
ES,9/30/21,87.12614566356213,2.212411133807354,21.646153846153847,0.20231627108950528,789.4176851,0.025393194,1.1211079660331582,0.12551236749116607,2.121107966033158,0
ATVI,6/30/22,58.308044665372826,2.202934255650145,15.462857142857143,0.16652319464371115,583.9472439054246,0.037780966,1.0411948457633737,0.22688110281447443,2.0411948457633735,1
PODD,9/30/19,36520.21266392299,5.927918577332427,26.970165289256197,0.019651478260869566,2754.088682949696,0.000162319,0.8169370128502212,0.008259879,1.8169370128502211,0
EMR,6/30/20,34.245715202169215,1.8725578804359053,3.2237017310252996,0.44019037546271816,122.12706953328887,0.054680063458487575,0.983011745,0.12421912542047092,1.983011744966443,0
INTU,6/30/23,64.54137856045236,12.481269186032623,27.784301380919793,0.5517976278724982,220.2432179398587,0.1933839881393625,0.8668050510292337,0.35046179680940387,1.8668050510292338,0
FOX,9/30/22,27.125063229230495,0.7917082552598752,14.88888888888889,0.31648225867989316,401.3836065255012,0.029187333,1.059320369,0.092224231,2.059320369,1
AIZ,3/31/22,438.07430598635233,5.128612723322359,5.919964430473985,0.2493366902294955,195.8366411993091,0.011707175365546626,1.003686457120683,0.04695328,2.003686457120683,1
C,9/30/21,3.173179869156709,1.8731772881219617,21.646153846153847,1.6922123725097702,37.62331748336698,0.5903155085311219,1.1211079660331582,0.34884244916352164,2.121107966033158,1
LMT,9/30/20,67.07900100088646,11.425775783306245,62.475,1.6991410014665829,32.26327055778082,0.1703331238214959,0.9164826340092351,0.1002466091245376,1.9164826340092351,1
CHRW,6/30/20,288.10086356599845,2.3811665874382353,3.2237017310252996,0.4024334214701216,392.9090453904008,0.008265045,0.983011745,0.02053767,1.983011744966443,0
PNR,3/31/21,177.17019275554173,1.8863479278293158,8.687898089171975,0.082282406,695.0040395,0.010647095307008476,1.0137385512073271,0.12939698492462312,2.0137385512073274,0
HBAN,12/31/22,6.709039219300756,0.37838675429782076,76.11111111111111,0.18030763387770604,445.52792067799976,0.056399544,0.98529689,0.3127962085308057,1.985296889726673,1
CI,3/31/20,44.34319221,5.511978738823133,3.3002754820936637,4.048942216608778,12.241908851708255,0.12430270497842333,0.9597772277227723,0.030700044191426863,1.9597772277227723,0
JKHY,12/31/19,482.52143514120326,4.562308575811398,4.074675324675325,0.046377168853152774,1313.6148360520278,0.009455142,0.9907329401853412,0.20387492386342637,1.9907329401853413,0
ATO,3/31/22,138.58133939985333,3.344215842984221,5.919964430473986,0.098071657,831.5641490939607,0.024131790452212646,1.003686457120683,0.24606284052109725,2.003686457120683,1
DTE,12/31/21,1366.164850463867,3.1904830697428004,3.7342858872153153,0.34703409621672116,1129.9792402955156,0.002335357,0.9864538875487103,0.006729475,1.9864538875487103,0
BIIB,9/30/20,56.84269355866443,9.182601899938865,62.475,0.3856693903205531,478.42165793937914,0.16154410224177665,0.9164826340092351,0.41886679704476315,1.9164826340092351,1
ADBE,6/30/22,86.45492833334876,10.46886076231655,15.462857142857143,0.4076518412242946,415.33188460523223,0.12109038737446198,1.0411948457633737,0.2970436414828719,2.0411948457633735,1
MMC,6/30/20,41.6539522,3.3217429884774923,3.2237017310252996,0.478900053,127.3366584407121,0.079746166,0.983011745,0.16651943462897525,1.983011744966443,0
AMP,3/31/21,384.3145476088012,7.031597573574303,8.687898089171975,0.3296464750878644,145.56701837281565,0.018296464750878642,1.0137385512073271,0.055503292568203196,2.0137385512073274,0
COST,9/30/22,102.54651754059267,13.234017381955539,14.88888888888889,5.0167874856924835,12.581202883406046,0.1290537962609691,1.059320369,0.02572439,2.059320369,1
PXD,9/30/20,-48.50325768,2.2813704902461907,62.475,0.087890216,1847.9978870950267,-0.047035408,0.9164826340092351,-0.535160906,1.9164826340092351,0
ABBV,12/31/21,11.899710478517163,3.533786044951523,11.969869203879899,1.3397477814105558,46.46035345161275,0.2969640354974311,0.9864538875487103,0.22165667270952447,1.9864538875487103,0
APTV,12/31/18,88.13924339,2.286388412372173,26.970165289256197,0.4072213133909792,37.09244884,0.025940640336527227,0.8623993032876116,0.063701578,1.863270193773133,0
BALL,6/30/22,45.267934277453236,1.9310854794590282,15.462857142857143,0.345480631,173.78795649515135,0.042659015,1.0411948457633737,0.12347729789590255,2.0411948457633735,1
NEM,3/31/22,-486.5579522,2.1672960009685247,5.919964430473986,0.31867919047157933,199.50454763889067,-0.004454343,1.003686457120683,-0.013977514,2.003686457120683,1
AEP,9/30/19,54.87734755130076,2.935063238,30.639340962068236,0.41433043478260867,548.5391134118477,0.053484058,0.8169370128502212,0.1290855160062682,1.8169370128502211,0
HOLX,3/31/19,156.0973680043559,1.7193030032651353,26.970165289256197,0.092794906,677.0796807169354,0.011014298480786416,0.7776012708498808,0.11869507644155532,1.777601270849881,1
CAH,3/31/21,27.27618634416492,1.773487824114093,8.687898089171975,4.294087244159603,12.82780224190485,0.06501964,1.0137385512073271,0.015141667268481741,2.0137385512073274,1
AEE,3/31/19,300.5068438986073,2.316239078,26.970165289256197,0.15851206434316353,416.5129911,0.007707775,0.7776012708498808,0.048625792811839326,1.777601270849881,0
CNP,12/31/19,28.16456019083659,0.8045314485321496,4.074675324675325,0.1754126110876005,342.50467024802265,0.028565382987727466,0.9907329401853412,0.16284680337756333,1.9907329401853413,1
GPC,6/30/21,166.45640940545954,3.4852110878690707,13.282926829268293,0.42754875937680326,120.30727968257332,0.020937680323139064,1.1617463617463617,0.048971444,2.1617463617463617,1
IQV,6/30/20,532.9151402915397,4.6217918036918295,3.2237017310252996,0.2800634584875727,189.92346032472292,0.00867266,0.983011745,0.030966767371601207,1.983011744966443,0
MS,9/30/20,4.266285409,1.4283519975049626,62.475,1.5103708359522312,40.606894078085716,0.33479991619526506,0.9164826340092351,0.22166736024413927,1.9164826340092351,0
OKE,3/31/22,51.13083974003755,1.8783441526771827,5.919964430473986,0.524885349,115.28302761459494,0.036736032,1.003686457120683,0.069988678,2.003686457120683,1
CI,6/30/21,59.47755716013354,6.641031338999331,13.282926829268293,3.9402769763416043,12.433613350346423,0.11165608770917484,1.1617463617463617,0.028337116,2.1617463617463617,1
BKR,3/31/19,58.41919082175684,0.8548831543398286,26.970165289256197,0.6997319034852547,2139.555422971189,0.014633601429848079,0.7776012708498808,0.020913154533844187,1.777601270849881,1
LDOS,6/30/20,239.09798345151157,2.9081193122077025,3.2237017310252996,0.3055526176626124,172.96685530909352,0.012162876784769964,0.983011745,0.039806161,1.983011744966443,1
GD,9/30/21,76.54783673849326,5.377538430680539,21.646153846153847,0.8684586788676008,284.7038647530136,0.070250691,1.1211079660331582,0.08089123,2.121107966033158,0
GOOG,6/30/23,2.3710152388616983,3.3067226056437566,34.582110177404296,6.457190511489992,14.77835056672934,1.394644180874722,0.8668050510292337,0.21598312430043337,1.8668050510292338,0
JBHT,9/30/20,313.02281419994483,3.9905982026508364,62.475,0.22346344018437042,344.4052852393389,0.012748585795097423,0.9164826340092351,0.057049984,1.9164826340092351,0
NDSN,3/31/21,761.8279700606093,6.109586269716993,8.687898089171975,0.053677176,1066.656473398736,0.00801964,1.0137385512073271,0.1494050335757877,2.0137385512073274,0
CTSH,12/31/19,36.50921363753812,1.9197079113263273,4.074675324675325,0.44942869234024546,120.11507835191478,0.052581464,0.9907329401853412,0.11699623352165725,1.9907329401853413,1
CNC,3/31/20,88.12009546745337,1.9384380541730084,3.3002754820936637,1.9853699610567308,71.86255050551193,0.021997684,0.9597772277227723,0.011079891851773313,1.9597772277227723,0
MCHP,9/30/21,88.95383680923075,2.1435068101585677,21.646153846153847,0.14959489085883138,522.1252139586828,0.024096844914688782,1.1211079660331582,0.16108066777112273,2.121107966033158,0
DOW,3/31/23,25.77213007318643,1.4468647069203482,12.466386554621849,1.020423115669933,66.60359967272213,0.056140672,0.9466928151185594,0.055017052593789265,1.9466928151185594,1
NRG,12/31/18,-154.0927109,1.2964098137599003,26.970165289256197,0.3458752044870297,46.97050938337801,-0.008413181,0.8623993032876116,-0.024324324,1.863270193773133,0
